iter,h,r,c,a
7584,29,34,71,225
7585,29,34,72,227
7586,29,34,73,229
7587,29,34,73,236
7588,29,34,74,239
7589,29,34,76,242
7590,29,34,77,251
7591,29,34,77,255
7592,29,34,77,264
7593,29,34,77,276
7594,29,34,78,283
7595,29,34,81,289
7596,29,34,81,302
7597,30,34,83,307
7598,30,34,84,313
7599,30,34,86,322
7600,30,34,88,331
7601,30,34,88,341
7602,30,34,90,345
7603,30,34,90,349
7604,30,34,90,352
7605,30,34,92,359
7606,30,34,94,368
7607,30,34,97,372
7608,30,34,98,382
7609,30,34,98,394
7610,30,34,100,406
7611,30,34,101,417
7612,30,34,103,424
7613,30,34,103,433
7614,30,34,105,444
7615,30,34,106,460
7616,30,34,109,472
7617,30,34,109,481
7618,29,34,111,492
7619,30,34,112,505
7620,30,34,113,518
7621,29,34,114,527
7622,29,34,116,537
7623,29,34,120,551
7624,28,34,121,559
7625,28,34,122,575
7626,28,34,123,592
7627,28,34,122,601
7628,28,34,123,610
7629,28,34,123,622
7630,29,34,124,635
7631,29,34,125,649
7632,29,34,129,662
7633,29,34,130,682
7634,29,34,133,700
7635,29,34,135,724
7636,29,34,136,746
7637,29,34,136,762
7638,29,34,139,783
7639,29,34,141,810
7640,29,34,145,828
7641,29,34,148,851
7642,29,34,150,875
7643,29,34,153,883
7644,29,34,155,894
7645,29,34,159,918
7646,29,34,163,940
7647,29,34,167,960
7648,29,34,173,975
7649,29,34,176,1002
7650,29,34,182,1020
7651,29,34,184,1046
7652,28,34,190,1068
7653,27,34,198,1102
7654,27,34,206,1123
7655,27,34,211,1154
7656,27,34,215,1168
7657,27,35,221,1202
7658,27,35,231,1233
7659,27,35,237,1266
7660,26,35,244,1292
7661,26,35,252,1334
7662,26,35,261,1368
7663,26,35,270,1393
7664,26,35,278,1430
7665,26,35,285,1470
7666,26,36,291,1515
7667,26,36,298,1545
7668,26,36,309,1577
7669,26,36,314,1609
7670,26,36,322,1638
7671,26,36,333,1671
7672,26,36,342,1713
7673,26,36,349,1740
7674,26,36,361,1779
7675,26,36,367,1823
7676,26,36,375,1861
7677,26,36,384,1912
7678,26,36,392,1955
7679,26,36,396,1996
7680,26,36,400,2034
7681,26,36,410,2068
7682,26,36,415,2109
7683,26,36,423,2146
7684,26,36,432,2187
7685,26,36,442,2230
7686,26,36,450,2261
7687,26,36,459,2311
7688,26,36,467,2351
7689,26,36,478,2408
7690,26,36,486,2450
7691,26,36,491,2500
7692,26,36,503,2543
7693,26,36,513,2591
7694,26,36,524,2641
7695,26,36,528,2682
7696,26,36,536,2726
7697,26,36,543,2765
7698,26,36,546,2812
7699,26,36,554,2849
7700,26,36,566,2886
7701,26,36,570,2921
7702,26,36,579,2964
7703,26,36,583,3018
7704,26,36,591,3061
7705,26,36,597,3107
7706,26,36,609,3142
7707,26,36,612,3191
7708,28,36,620,3252
7709,28,36,628,3309
7710,28,36,635,3365
7711,28,36,642,3421
7712,29,36,649,3475
7713,30,36,657,3526
7714,30,36,666,3577
7715,30,36,676,3618
7716,30,36,682,3663
7717,30,36,686,3717
7718,30,36,695,3765
7719,30,36,704,3821
7720,30,36,710,3872
7721,30,36,716,3929
7722,30,36,722,3982
7723,30,36,725,4025
7724,30,36,729,4070
7725,30,36,733,4118
7726,30,36,743,4156
7727,30,36,749,4210
7728,30,36,754,4258
7729,30,36,759,4305
7730,30,36,764,4359
7731,30,36,770,4415
7732,30,36,779,4466
7733,30,36,784,4529
7734,30,36,790,4576
7735,30,36,800,4612
7736,30,36,804,4657
7737,30,36,807,4708
7738,30,36,814,4756
7739,30,36,817,4789
7740,30,36,827,4833
7741,30,36,834,4884
7742,30,36,838,4946
7743,30,36,848,4976
7744,30,36,855,5021
7745,30,36,862,5065
7746,30,36,871,5127
7747,30,36,880,5183
7748,30,36,885,5241
7749,30,36,887,5297
7750,30,36,898,5355
7751,30,36,906,5419
7752,30,36,914,5466
7753,30,36,924,5536
7754,30,36,939,5591
7755,30,36,947,5630
7756,30,36,952,5689
7757,30,36,959,5742
7758,30,36,967,5799
7759,30,36,976,5863
7760,30,36,984,5910
7761,30,36,992,5973
7762,30,36,999,6044
7763,30,36,1008,6107
7764,30,36,1013,6161
7765,30,36,1022,6235
7766,30,36,1028,6295
7767,30,36,1039,6349
7768,30,36,1042,6426
7769,30,36,1052,6488
7770,30,36,1058,6568
7771,30,36,1069,6624
7772,30,36,1080,6691
7773,30,36,1089,6744
7774,30,36,1104,6807
7775,30,36,1113,6882
7776,30,36,1119,6957
7777,30,36,1131,7019
7778,30,36,1136,7081
7779,30,36,1144,7140
7780,30,36,1154,7218
7781,30,36,1165,7279
7782,30,36,1175,7349
7783,30,36,1181,7400
7784,30,36,1187,7441
7785,30,36,1194,7487
7786,30,36,1201,7537
7787,30,36,1207,7560
7788,30,36,1219,7584
7789,30,36,1231,7623
7790,30,36,1234,7647
7791,30,36,1242,7671
7792,30,36,1248,7706
7793,30,36,1255,7735
7794,30,36,1265,7766
7795,32,36,1273,7794
7796,33,36,1283,7806
7797,34,36,1285,7825
7798,34,36,1292,7847
7799,35,36,1296,7881
7800,35,36,1303,7907
7801,35,36,1309,7919
7802,35,36,1322,7936
7803,35,36,1326,7957
7804,35,36,1338,7986
7805,35,36,1351,8012
7806,35,36,1367,8031
7807,35,36,1375,8053
7808,35,36,1380,8088
7809,35,36,1392,8102
7810,35,36,1406,8116
7811,35,36,1408,8127
7812,35,36,1415,8138
7813,35,36,1426,8157
7814,35,36,1436,8173
7815,35,36,1444,8186
7816,35,36,1458,8202
7817,35,36,1468,8229
7818,35,36,1476,8263
7819,35,36,1484,8271
7820,35,36,1492,8293
7821,35,36,1506,8308
7822,35,36,1514,8314
7823,35,36,1520,8331
7824,35,36,1530,8350
7825,35,36,1548,8355
7826,35,36,1554,8363
7827,35,36,1565,8377
7828,35,36,1571,8370
7829,35,36,1585,8385
7830,35,36,1596,8411
7831,35,36,1605,8416
7832,35,36,1617,8430
7833,35,36,1623,8442
7834,35,36,1633,8459
7835,35,36,1649,8479
7836,35,36,1653,8489
7837,35,36,1664,8488
7838,35,36,1676,8510
7839,35,36,1686,8506
7840,35,36,1699,8529
7841,35,36,1704,8542
7842,35,36,1716,8548
7843,36,36,1729,8550
7844,36,36,1732,8560
7845,36,36,1746,8578
7846,36,36,1751,8589
7847,36,36,1763,8594
7848,36,36,1773,8604
7849,36,36,1780,8611
7850,36,36,1790,8629
7851,36,36,1796,8658
7852,36,36,1806,8664
7853,36,36,1812,8684
7854,36,36,1828,8695
7855,36,36,1833,8702
7856,36,36,1838,8712
7857,36,36,1848,8728
7858,36,36,1855,8738
7859,36,36,1867,8760
7860,36,36,1875,8772
7861,36,36,1883,8788
7862,36,36,1891,8800
7863,36,36,1895,8813
7864,36,36,1905,8810
7865,36,36,1916,8837
7866,36,36,1926,8844
7867,36,36,1930,8852
7868,36,36,1942,8860
7869,36,36,1950,8866
7870,36,36,1959,8877
7871,36,36,1965,8899
7872,36,36,1970,8909
7873,36,36,1980,8936
7874,36,36,1989,8962
7875,36,36,1997,8984
7876,38,36,1998,8997
7877,38,36,2014,9010
7878,38,36,2024,9027
7879,38,36,2037,9048
7880,38,36,2049,9073
7881,38,36,2063,9090
7882,38,36,2074,9101
7883,38,36,2083,9128
7884,38,36,2090,9124
7885,39,36,2096,9158
7886,38,36,2098,9179
7887,38,36,2109,9195
7888,39,36,2118,9216
7889,39,36,2129,9216
7890,39,36,2142,9246
7891,39,36,2149,9271
7892,39,36,2157,9288
7893,39,36,2161,9321
7894,39,36,2168,9352
7895,39,36,2175,9380
7896,39,36,2181,9401
7897,39,36,2187,9406
7898,39,36,2202,9438
7899,39,36,2204,9450
7900,39,36,2211,9468
7901,39,36,2215,9492
7902,39,36,2226,9513
7903,39,36,2232,9517
7904,39,36,2238,9534
7905,39,36,2240,9566
7906,39,36,2248,9577
7907,39,36,2254,9586
7908,39,36,2256,9612
7909,39,36,2257,9624
7910,39,36,2262,9611
7911,39,36,2266,9628
7912,39,36,2271,9635
7913,39,36,2275,9660
7914,39,36,2279,9675
7915,39,36,2283,9686
7916,39,36,2288,9702
7917,39,36,2291,9701
7918,39,36,2292,9709
7919,39,36,2297,9724
7920,39,36,2296,9719
7921,39,36,2301,9734
7922,39,36,2305,9745
7923,39,36,2307,9739
7924,40,36,2308,9731
7925,41,36,2313,9749
7926,41,36,2314,9747
7927,42,36,2318,9735
7928,42,36,2320,9758
7929,43,36,2321,9763
7930,43,36,2321,9767
7931,43,36,2325,9770
7932,43,36,2332,9779
7933,43,36,2334,9797
7934,43,36,2339,9814
7935,43,36,2340,9809
7936,43,36,2344,9806
7937,43,36,2342,9815
7938,43,36,2344,9819
7939,43,36,2344,9839
7940,43,36,2347,9850
7941,43,36,2347,9853
7942,43,36,2350,9863
7943,43,36,2354,9884
7944,43,36,2355,9897
7945,43,36,2358,9898
7946,43,36,2357,9920
7947,43,36,2356,9926
7948,43,36,2359,9935
7949,43,36,2359,9941
7950,43,36,2361,9954
7951,43,36,2365,9968
7952,43,36,2367,9966
7953,43,36,2371,9968
7954,44,36,2372,9965
7955,44,36,2372,9990
7956,44,36,2373,9978
7957,46,36,2371,9997
7958,46,36,2371,10013
7959,46,36,2372,10026
7960,46,36,2373,10013
7961,47,36,2372,10025
7962,47,36,2371,10021
7963,47,36,2376,10034
7964,47,36,2376,10030
7965,47,36,2378,10047
7966,47,36,2379,10052
7967,47,36,2378,10030
7968,47,36,2377,10035
7969,47,36,2377,10037
7970,47,36,2383,10041
7971,47,36,2384,10056
7972,47,36,2382,10061
7973,47,36,2384,10059
7974,47,36,2387,10054
7975,47,36,2387,10061
7976,47,36,2387,10059
7977,47,36,2392,10059
7978,47,36,2400,10073
7979,47,36,2404,10085
7980,47,36,2402,10080
7981,47,36,2402,10082
7982,47,36,2402,10081
7983,47,36,2402,10090
7984,47,36,2401,10104
7985,47,36,2399,10132
7986,47,36,2402,10131
7987,47,36,2404,10142
7988,47,36,2404,10144
7989,47,36,2404,10145
7990,47,36,2407,10153
7991,47,36,2408,10169
7992,47,36,2407,10168
7993,47,36,2406,10183
7994,47,36,2408,10182
7995,47,36,2409,10186
7996,47,36,2408,10196
7997,47,36,2408,10212
7998,47,36,2411,10202
7999,47,36,2412,10225
8000,47,36,2407,10204
8001,47,36,2410,10220
8002,47,36,2414,10218
8003,47,36,2414,10225
8004,47,36,2415,10225
8005,47,36,2417,10248
8006,47,36,2419,10255
8007,47,36,2420,10246
8008,47,36,2424,10251
8009,47,36,2420,10239
8010,47,36,2421,10243
8011,47,36,2421,10238
8012,48,36,2424,10236
8013,48,36,2425,10248
8014,49,36,2426,10265
8015,49,36,2428,10270
8016,49,36,2425,10284
8017,49,36,2425,10284
8018,50,36,2426,10299
8019,50,36,2424,10308
8020,50,36,2426,10293
8021,50,36,2427,10306
8022,50,36,2427,10316
8023,50,36,2429,10310
8024,50,36,2435,10316
8025,50,36,2434,10329
8026,50,36,2438,10343
8027,50,36,2436,10355
8028,50,36,2436,10363
8029,50,36,2435,10357
8030,50,36,2436,10353
8031,50,36,2437,10358
8032,50,36,2435,10357
8033,50,36,2436,10363
8034,50,36,2433,10338
8035,50,36,2438,10357
8036,50,36,2440,10372
8037,50,36,2443,10381
8038,50,36,2452,10388
8039,50,36,2451,10390
8040,51,36,2451,10415
8041,51,36,2453,10430
8042,52,36,2454,10447
8043,52,36,2455,10431
8044,52,36,2457,10433
8045,52,36,2455,10434
8046,52,36,2457,10441
8047,52,36,2456,10441
8048,52,36,2457,10453
8049,52,36,2457,10449
8050,52,36,2457,10449
8051,52,36,2458,10463
8052,52,36,2464,10462
8053,52,36,2464,10449
8054,52,36,2466,10449
8055,52,36,2468,10461
8056,52,36,2467,10460
8057,52,36,2468,10454
8058,52,36,2472,10457
8059,52,36,2476,10451
8060,52,36,2478,10464
8061,52,36,2478,10476
8062,53,36,2479,10482
8063,53,36,2479,10484
8064,53,36,2480,10489
8065,53,36,2478,10496
8066,53,36,2477,10503
8067,53,36,2480,10518
8068,53,36,2481,10525
8069,53,36,2484,10536
8070,53,36,2483,10526
8071,53,36,2484,10522
8072,53,36,2487,10518
8073,54,36,2493,10515
8074,54,36,2496,10520
8075,54,36,2500,10528
8076,54,36,2495,10533
8077,54,36,2499,10553
8078,54,36,2499,10548
8079,54,36,2501,10554
8080,54,36,2500,10556
8081,54,36,2500,10568
8082,54,36,2505,10577
8083,54,36,2506,10565
8084,54,36,2506,10573
8085,53,36,2507,10575
8086,53,36,2507,10576
8087,53,36,2510,10583
8088,53,36,2510,10581
8089,53,36,2514,10579
8090,53,36,2518,10590
8091,53,36,2519,10599
8092,53,36,2521,10604
8093,53,36,2520,10605
8094,53,36,2519,10607
8095,53,36,2525,10609
8096,53,36,2525,10611
8097,53,36,2527,10615
8098,53,36,2527,10624
8099,53,36,2524,10617
8100,54,36,2524,10627
8101,54,36,2523,10639
8102,55,36,2524,10644
8103,55,36,2529,10657
8104,55,36,2532,10671
8105,55,36,2534,10679
8106,56,36,2534,10683
8107,57,36,2538,10686
8108,59,36,2539,10684
8109,59,36,2538,10688
8110,60,36,2539,10672
8111,60,36,2542,10681
8112,60,36,2547,10701
8113,60,36,2549,10698
8114,60,36,2548,10696
8115,60,36,2550,10699
8116,60,36,2549,10701
8117,60,36,2550,10714
8118,60,36,2548,10720
8119,60,36,2547,10734
8120,60,36,2547,10702
8121,60,36,2551,10713
8122,61,36,2548,10703
8123,62,36,2549,10693
8124,62,36,2550,10700
8125,62,36,2552,10703
8126,63,36,2552,10710
8127,63,36,2551,10717
8128,64,36,2554,10714
8129,64,36,2554,10729
8130,64,36,2557,10732
8131,64,36,2562,10738
8132,64,36,2561,10728
8133,65,36,2565,10725
8134,65,36,2566,10720
8135,65,36,2569,10725
8136,65,36,2568,10723
8137,65,36,2571,10729
8138,65,36,2573,10731
8139,65,36,2569,10739
8140,65,36,2571,10750
8141,65,36,2571,10756
8142,65,36,2569,10754
8143,65,36,2570,10747
8144,65,36,2573,10754
8145,65,36,2577,10765
8146,66,36,2578,10762
8147,67,36,2576,10759
8148,67,36,2578,10760
8149,67,36,2578,10766
8150,68,36,2582,10762
8151,68,36,2584,10763
8152,68,36,2589,10760
8153,68,36,2592,10729
8154,68,36,2594,10738
8155,68,36,2595,10721
8156,68,36,2592,10712
8157,68,36,2592,10717
8158,68,36,2593,10718
8159,68,36,2594,10705
8160,68,36,2599,10706
8161,68,36,2598,10714
8162,68,36,2602,10711
8163,68,36,2601,10697
8164,68,36,2601,10694
8165,68,36,2606,10691
8166,68,36,2606,10703
8167,68,36,2611,10696
8168,68,36,2614,10700
8169,68,36,2613,10709
8170,68,36,2616,10712
8171,69,36,2617,10717
8172,69,36,2617,10726
8173,69,36,2617,10730
8174,69,36,2618,10730
8175,67,36,2617,10733
8176,66,36,2622,10729
8177,66,36,2622,10725
8178,66,36,2625,10728
8179,66,36,2623,10730
8180,66,36,2622,10728
8181,66,36,2624,10738
8182,66,36,2621,10747
8183,66,36,2620,10738
8184,66,36,2622,10747
8185,66,36,2621,10740
8186,66,36,2622,10723
8187,66,36,2627,10724
8188,66,36,2625,10706
8189,67,36,2628,10693
8190,67,36,2631,10704
8191,67,36,2629,10694
8192,67,36,2630,10682
8193,67,36,2631,10685
8194,66,36,2639,10693
8195,66,36,2640,10696
8196,66,36,2645,10689
8197,66,36,2643,10684
8198,66,36,2644,10689
8199,66,36,2640,10685
8200,67,36,2642,10686
8201,66,36,2639,10684
8202,66,36,2641,10686
8203,67,36,2646,10682
8204,68,36,2645,10677
8205,69,36,2641,10675
8206,69,36,2646,10677
8207,69,36,2646,10680
8208,69,36,2644,10685
8209,69,36,2647,10685
8210,69,36,2648,10689
8211,71,36,2649,10690
8212,71,36,2649,10703
8213,71,36,2649,10704
8214,71,36,2654,10681
8215,71,36,2657,10686
8216,74,36,2655,10670
8217,74,36,2657,10681
8218,74,36,2656,10675
8219,75,36,2657,10685
8220,75,36,2658,10676
8221,75,36,2659,10693
8222,76,36,2658,10679
8223,76,36,2655,10683
8224,76,36,2657,10684
8225,76,36,2660,10677
8226,76,36,2661,10680
8227,76,36,2662,10683
8228,76,36,2665,10679
8229,76,36,2666,10680
8230,76,36,2667,10688
8231,76,36,2669,10692
8232,76,36,2669,10691
8233,76,36,2669,10691
8234,76,36,2671,10696
8235,76,36,2672,10690
8236,76,36,2670,10690
8237,76,36,2668,10682
8238,76,36,2666,10692
8239,76,36,2668,10691
8240,76,36,2668,10686
8241,78,36,2670,10686
8242,78,36,2668,10689
8243,79,36,2672,10673
8244,79,36,2674,10683
8245,79,36,2674,10676
8246,78,36,2673,10660
8247,78,36,2674,10648
8248,78,36,2676,10646
8249,78,36,2677,10655
8250,78,36,2678,10655
8251,79,36,2677,10655
8252,80,36,2679,10661
8253,80,36,2684,10655
8254,80,36,2684,10654
8255,80,36,2684,10656
8256,80,36,2687,10651
8257,79,36,2688,10655
8258,78,36,2690,10645
8259,78,36,2696,10653
8260,78,36,2698,10660
8261,78,36,2695,10657
8262,78,36,2698,10655
8263,78,36,2703,10648
8264,78,36,2704,10651
8265,78,36,2702,10657
8266,78,36,2703,10673
8267,78,36,2701,10660
8268,78,36,2702,10643
8269,78,36,2701,10649
8270,78,36,2705,10644
8271,78,36,2703,10651
8272,78,36,2703,10648
8273,78,36,2704,10658
8274,78,36,2703,10656
8275,78,36,2701,10664
8276,78,36,2701,10667
8277,79,36,2701,10659
8278,79,36,2704,10658
8279,80,36,2702,10645
8280,80,36,2701,10631
8281,80,36,2702,10614
8282,80,36,2705,10603
8283,80,36,2704,10604
8284,79,36,2703,10613
8285,79,36,2704,10620
8286,79,36,2703,10619
8287,80,36,2706,10621
8288,81,36,2705,10611
8289,81,36,2709,10596
8290,81,36,2708,10606
8291,81,36,2706,10607
8292,81,36,2711,10607
8293,81,36,2712,10619
8294,82,36,2717,10621
8295,82,36,2717,10619
8296,82,36,2716,10627
8297,82,36,2716,10640
8298,83,36,2716,10628
8299,83,36,2717,10628
8300,83,36,2718,10636
8301,83,36,2721,10633
8302,83,36,2724,10628
8303,83,36,2726,10636
8304,83,36,2725,10640
8305,85,36,2722,10643
8306,85,36,2723,10634
8307,84,36,2723,10635
8308,84,36,2721,10634
8309,84,36,2723,10626
8310,84,36,2728,10626
8311,83,36,2731,10624
8312,83,36,2730,10636
8313,83,36,2734,10625
8314,83,36,2735,10631
8315,82,36,2733,10634
8316,82,36,2731,10634
8317,82,36,2729,10631
8318,82,36,2732,10622
8319,82,36,2731,10613
8320,82,36,2736,10611
8321,82,36,2735,10621
8322,82,36,2735,10616
8323,82,36,2742,10599
8324,82,36,2743,10603
8325,82,36,2744,10594
8326,82,36,2748,10598
8327,82,36,2753,10601
8328,82,36,2753,10603
8329,82,36,2758,10606
8330,82,36,2761,10600
8331,82,36,2763,10600
8332,82,36,2763,10592
8333,82,36,2761,10598
8334,82,36,2758,10607
8335,82,36,2761,10615
8336,82,36,2761,10608
8337,83,36,2765,10607
8338,84,36,2767,10609
8339,84,36,2768,10620
8340,84,36,2769,10613
8341,85,36,2766,10622
8342,85,36,2767,10617
8343,86,36,2774,10612
8344,87,36,2770,10582
8345,87,36,2769,10585
8346,87,36,2771,10584
8347,87,36,2773,10571
8348,87,36,2774,10564
8349,85,36,2776,10563
8350,85,36,2774,10574
8351,85,36,2777,10564
8352,85,36,2778,10573
8353,86,36,2780,10575
8354,86,36,2780,10581
8355,86,36,2778,10581
8356,86,36,2781,10578
8357,86,36,2783,10581
8358,86,36,2780,10568
8359,86,36,2783,10567
8360,86,36,2786,10564
8361,86,36,2790,10570
8362,86,36,2790,10563
8363,87,36,2789,10559
8364,87,36,2791,10560
8365,89,36,2790,10562
8366,90,36,2792,10566
8367,90,36,2793,10565
8368,90,36,2792,10563
8369,89,36,2794,10564
8370,88,36,2795,10564
8371,87,36,2796,10569
8372,87,36,2799,10567
8373,87,36,2802,10569
8374,87,36,2804,10567
8375,87,36,2805,10569
8376,88,36,2806,10566
8377,88,36,2805,10576
8378,88,36,2802,10577
8379,88,36,2797,10562
8380,88,36,2799,10570
8381,88,36,2800,10562
8382,89,36,2799,10557
8383,88,36,2803,10551
8384,88,36,2801,10555
8385,88,36,2805,10563
8386,88,36,2808,10557
8387,88,36,2807,10550
8388,88,36,2809,10553
8389,88,36,2811,10547
8390,88,36,2812,10552
8391,88,36,2812,10561
8392,88,36,2814,10570
8393,88,36,2817,10571
8394,89,36,2818,10571
8395,89,36,2815,10572
8396,90,36,2817,10561
8397,91,36,2818,10570
8398,91,36,2823,10583
8399,70,36,2765,10275
8400,55,36,2404,8181
8401,49,36,2341,7804
8402,25,36,84,124
8403,24,36,41,81
8404,23,36,33,77
8405,23,36,31,74
8406,22,36,30,72
8407,22,36,26,72
8408,22,36,26,70
8409,22,36,26,69
8410,22,36,26,67
8411,22,36,26,68
8412,22,36,26,66
8413,22,36,26,66
8414,22,36,26,67
8415,22,36,26,67
8416,22,36,26,68
8417,22,36,26,69
8418,22,36,26,69
8419,22,36,27,69
8420,22,36,27,68
8421,22,36,27,69
8422,22,36,27,70
8423,22,36,27,70
8424,22,36,27,70
8425,22,36,27,70
8426,22,36,27,70
8427,22,36,27,72
8428,22,36,28,75
8429,22,36,28,75
8430,22,36,27,77
8431,22,36,27,77
8432,22,36,27,78
8433,22,36,28,78
8434,22,36,28,80
8435,22,36,28,81
8436,22,36,28,81
8437,22,36,28,81
8438,22,36,28,81
8439,22,36,28,81
8440,22,36,28,83
8441,22,36,29,83
8442,22,36,30,85
8443,22,36,30,87
8444,22,36,30,89
8445,22,36,30,91
8446,22,36,31,94
8447,22,36,32,97
8448,22,36,33,97
8449,22,36,33,100
8450,22,36,33,102
8451,22,36,33,102
8452,22,36,34,102
8453,22,36,34,104
8454,22,36,34,106
8455,22,36,34,106
8456,22,36,34,109
8457,22,36,34,111
8458,22,36,34,115
8459,22,36,34,117
8460,22,37,34,120
8461,22,37,35,122
8462,22,37,35,126
8463,22,37,36,126
8464,22,37,37,128
8465,22,37,37,128
8466,22,37,38,131
8467,22,37,38,133
8468,22,37,39,135
8469,22,37,39,135
8470,22,37,39,139
8471,22,37,40,140
8472,22,37,40,145
8473,22,37,40,149
8474,22,37,40,151
8475,22,37,40,154
8476,22,37,40,156
8477,22,37,41,161
8478,22,37,42,163
8479,22,37,43,168
8480,22,37,44,171
8481,22,37,44,180
8482,22,37,44,184
8483,22,37,44,185
8484,22,37,44,190
8485,22,37,44,194
8486,22,37,44,197
8487,22,37,44,202
8488,22,37,45,204
8489,22,37,45,205
8490,22,37,46,205
8491,22,37,46,209
8492,22,37,46,214
8493,22,37,47,217
8494,22,37,48,221
8495,22,37,48,224
8496,22,37,48,227
8497,22,37,48,232
8498,22,37,48,238
8499,22,37,49,242
8500,22,37,50,247
8501,22,37,50,251
8502,22,37,51,257
8503,22,37,52,262
8504,22,37,53,268
8505,22,37,54,271
8506,22,37,54,276
8507,22,37,54,285
8508,22,37,55,293
8509,22,37,56,302
8510,22,37,56,308
8511,22,37,56,314
8512,22,37,57,319
8513,22,37,60,326
8514,22,37,60,332
8515,22,37,60,336
8516,22,37,60,343
8517,22,37,61,352
8518,22,37,60,357
8519,22,37,60,359
8520,22,37,60,361
8521,22,37,61,368
8522,22,37,61,372
8523,22,37,61,385
8524,22,37,61,401
8525,22,37,66,410
8526,22,37,66,418
8527,22,37,69,426
8528,22,37,69,436
8529,22,37,69,446
8530,22,37,70,456
8531,22,37,71,465
8532,22,37,74,478
8533,22,37,75,485
8534,22,37,76,489
8535,23,37,76,497
8536,23,37,76,512
8537,23,37,77,520
8538,23,37,77,532
8539,23,37,81,544
8540,23,37,81,558
8541,23,37,81,574
8542,23,37,84,585
8543,23,37,84,597
8544,23,37,85,609
8545,23,37,85,618
8546,24,37,86,627
8547,24,37,87,651
8548,24,37,87,667
8549,24,37,87,683
8550,24,37,88,697
8551,24,37,88,710
8552,24,37,89,725
8553,24,37,90,740
8554,24,37,89,758
8555,24,37,90,782
8556,24,37,90,804
8557,24,37,90,819
8558,24,37,92,834
8559,24,37,93,847
8560,24,37,94,860
8561,24,37,96,871
8562,24,37,99,892
8563,24,37,101,914
8564,24,37,104,931
8565,24,37,107,948
8566,24,37,108,962
8567,24,37,109,981
8568,24,37,110,997
8569,24,37,111,1022
8570,24,37,111,1039
8571,24,37,114,1068
8572,24,37,115,1102
8573,24,37,116,1131
8574,24,37,117,1153
8575,24,37,118,1176
8576,24,37,118,1197
8577,24,37,120,1233
8578,24,37,120,1251
8579,24,37,120,1270
8580,24,37,121,1300
8581,24,37,121,1327
8582,24,37,121,1352
8583,24,37,123,1375
8584,24,37,125,1390
8585,24,37,126,1419
8586,24,37,129,1441
8587,24,37,130,1474
8588,24,37,132,1504
8589,24,37,133,1528
8590,24,37,136,1557
8591,24,37,139,1589
8592,24,37,139,1615
8593,24,37,139,1642
8594,24,37,144,1668
8595,24,37,143,1694
8596,24,37,144,1724
8597,24,37,144,1753
8598,24,37,145,1785
8599,24,37,148,1812
8600,24,37,148,1854
8601,24,37,148,1894
8602,24,37,149,1929
8603,24,37,151,1985
8604,24,37,154,2037
8605,24,37,155,2066
8606,24,37,156,2100
8607,24,37,159,2141
8608,24,37,159,2183
8609,24,37,161,2211
8610,24,37,165,2241
8611,24,37,165,2282
8612,24,37,167,2319
8613,24,37,170,2374
8614,24,37,171,2402
8615,24,38,173,2434
8616,24,38,177,2460
8617,25,38,179,2495
8618,25,38,181,2544
8619,25,38,184,2601
8620,26,38,189,2647
8621,26,38,191,2685
8622,26,39,195,2737
8623,26,39,197,2781
8624,26,39,199,2809
8625,26,39,200,2854
8626,26,39,200,2892
8627,26,39,201,2933
8628,26,39,203,2986
8629,27,39,205,3035
8630,27,39,205,3085
8631,28,39,206,3134
8632,28,39,207,3173
8633,28,39,206,3231
8634,28,39,208,3287
8635,28,39,208,3337
8636,28,39,208,3389
8637,28,39,209,3434
8638,28,39,209,3491
8639,28,39,210,3566
8640,28,39,212,3618
8641,28,39,213,3680
8642,28,39,215,3738
8643,28,39,218,3793
8644,28,39,219,3845
8645,28,39,220,3897
8646,28,39,222,3943
8647,28,39,227,3998
8648,28,39,227,4053
8649,28,39,228,4107
8650,28,39,229,4169
8651,28,39,234,4236
8652,28,39,235,4287
8653,28,39,238,4343
8654,28,39,241,4399
8655,28,39,243,4472
8656,28,39,244,4539
8657,28,39,250,4588
8658,28,39,252,4648
8659,28,39,254,4710
8660,28,39,257,4762
